manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡧᡠᡴᡳᠨ ᠠᠯᡳᠨ,Sukin alin,〈地〉舒钦山，在盛京界藩山北，旧名 Sokin 硕钦山，于乾四十八年九月特旨改此。,6,568,568c
ᡧᡠᡴᡳᠪᡠᠮᠪᡳ,Sukibumbi,〔及、不及〕 Sokimbi 的使动、被动态。,6,569,569a
ᡧᡠᡴᡳᠪᡠᡵᡝ ᡩᡝ ᡳᠰᡳᠪᡠᠮᠪᡳ,Sukibure de isibumbi,排挤。,6,569,569a
ᡧᡠᡴᡳᠮᠪᡳ,Sukimbi,〔及〕倾害，陷害。,6,569,569a
ᡧᡠᡴᡳᠮᡝ ᡨᡠᡥᡝᠪᡠᠮᠪᡳ,Sukime tuhebumbi,〈植〉〔及〕倾挤，排挤。,6,569,569a
ᡧᡠᡴᡳᠯᠠᠪᡠᠮᠪᡳ,Sukilabumbi,〔及、不及〕 Sukilambi 的使动、被动态： jah@dai edun de lasihiyabufi giyoo wehe de Sugilabufi niruke 因船遭风触礁沉没。,6,569,569a
ᡧᡠᡴᡳᠯᠠᠮᠪᡳ,Sukilambi,〔及〕①顶，撞，碰，触，抵触，顶撞，顶角： h@lha i jah@dai be Sukilame nirubumbi 撞沉贼船。②拳打，拳捣。③（羔、犊等吮不出奶时用嘴）频频拱（母畜乳房）。,6,569,569a
ᡧᡠᡴᡳᡧᠠᠮᠪᡳ,SukiSambi,〔不及〕① Sukilambi 的互动态。②冲突，冲撞，顶撞，相顶角，相碰，抵触。③（用拳）乱打、乱捣。,6,569,569a
ᡧᡠᡵᡠ,Suru,〔名〕①珊瑚。②体重，指小孩重，抱着压手，以此语避  ujen 字。③拴纸条箭杆。〔量〕虎口，张开的母指与食指两端间的距离，又作一扎： emu Suru saliyan i cikten 刚够一扎长的杆子。〔及〕 Surumbi 的命令式。,6,569,569b
ᡧᡠᡵᡠ ᠴᡝᠴᡳᡴᡝ,Suru cecike,〈动〉珊瑚鸟。,6,569,569c
ᡧᡠᡵᡠ ᡝᡵᡳᡥᡝ,Suru erihe,珊瑚素珠。,6,569,569c
ᡧᡠᡵᡠᠨ,Surun,〔名〕〈动〉鳼。,6,569,569c
ᡧᡠᡵᡠᠪᡠᠮᠪᡳ,Surubumbi,〔及、不及〕Surumbi 的使动、被动态。,6,569,569c
ᡧᡠᡵᡠᠪᡠᡥᠠ ᠰᡝᠯᡝ,Surubuha sele,旋铁，在甲上所钉的铁件。,6,569,569c
ᡧᡠᡵᡠᠮᠪᡳ,Surumbi,〔及〕①撑篙，撑竿，驾驶： k@waran de giyarime baicara de Surume baitalabume afabuha 交营驾巡； julergi namu de Surume isinaha 驶赴南洋。②铣，旋，即以车床或铣刀转着圈地铣削班指、骲头、素珠等物。③旋削（瓜果皮）。④剔肉：yali be Surumbi 作脯。,6,569,569c
ᡧᡠᡵᡠᠮᡝ ᠪᠠᡳᡨᠠᠯᠠᠴᡳ ᠣᠵᠣᡵᠠᡴᡡ,Surume baitalaci ojorak@,难以驾驶。,6,569,569c
ᡧᡠᡵᡠᠮᡝ ᠶᠠᠪᡠᡵᡝ ᡩᡝ ᠣᠯᡥᠣᡧᠣᡵᠠᡴᡡ,Surume yabure de olhoSorak@,驾驶不慎。,6,569,569c
ᡧᡠᡵᡠᠮᡝ ᠶᠠᠪᡠᡵᡝᠩᡤᡝ ᡥᡝᠣᠯᡝᠨ ᠰᡠᠯᠠ,Surume yaburengge heolen sula,行走散漫。,6,569,569c
ᡧᡠᡵᡠᠴᡳ,Suruci,〔名〕水手。,6,569,569c
ᡧᡠᡵᡠᠴᡳ ᡥᡡᡩᠠᡳ ᠵᠠᡴᠠ ᠪᡝ ᡴᠠᠮᠴᡳᠮᡝ ᡤᠠᡳᠮᠪᡳ,Suruci h@dai jaka be kamcime gaimbi,水手带货。,6,569,569c
ᡧᡠᡵᡠᠴᡳ ᡩᠠ ᠰᠠᡳ ᠵᡝᡨᡝᡵᡝ ᠪᠠᠰᠠ,Suruci da sai jetere basa,船头工食银。,6,570,570a
ᡧᡠᡵᡠᡴᡡ,Suruk@,〔名〕①篙，撑竿。②（铣班指子、骲头等用的）铣刀。,6,569,569c
ᡧᡠᡵᡠᡵᡝ ᡶᠠᡴᠰᡳ,Surure faksi,旋匠。,6,569,569c
ᡧᡠᡵᡤᠠ,Surga,〔名〕暴风雪。,6,570,570a
ᡧᡠᡵᡤᠠᠨ,Surgan,〔形〕三岁的、三岁口的（走兽）。,6,570,570a
ᡧᡠᡵᡤᠠᠮᠪᡳ,Surgambi,〔不及〕起暴风雪。,6,570,570a
ᡧᡠᡵᡤᡝᠮᠪᡳ,Surgembi,〔不及〕颤，颤抖，颤动，发颤，战栗，哆嗦，发抖，震颤。,6,571,571a
ᡧᡠᡵᡤᡝᠮᡝ ᡤᡝᠯᡝᠮᠪᡳ,Surgeme gelembi,战栗。,6,571,571a
ᡧᡠᡵᡤᡝᠮᡝ ᡧᡠᡵᡤᡝᠮᡝ ᡤᡝᠯᡝᠮᡝ ᡤᡝᠯᡝᠮᡝ,Surgeme Surgeme geleme geleme,战战兢兢。,6,571,571a
ᡧᡠᡵᡤᡝᠮᡝ ᡧᡠᡵᡤᡝᠮᡝ ᡩᠠᡵᡤᡳᠮᡝ ᡩᠠᡵᡤᡳᠮᡝ,Surgeme Surgeme dargime dargime,战战兢兢。,6,571,571a
ᡧᡠᡵᡤᡝᠮᡝ ᡩᠠᡵᡤᡳᠮᠪᡳ,Surgeme dargimbi,悽怆，战兢，战栗，颤抖，哆嗦。,6,571,571a
ᡧᡠᡵᡤᡝᠮᡝ ᡩᠠᡵᡤᡳᠮᡝ ᡤᡝᠯᡝᠮᡝ ᠣᠯᡥᠣᠮᠪᡳ,Surgeme dargime geleme olhombi,战栗悚惶。,6,571,571a
ᡧᡠᡵᡤᡝᠴᡝᠮᠪᡳ,Surgecembi,〔不及〕发抖，颤抖，战栗，寒战，寒噤。,6,571,571b
ᡧᡠᡵᡤᡝᡳ ᠵᠠᠰᡝ,Surgei jase,〈地〉杀虎口。,6,571,571a
ᡧᡠᡵᡥᠠ,Surha,〔名〕二岁野猪。,6,570,570a
ᡧᡠᡵᡥᡡ,Surh@,〔名〕〈动〉▲，（水鸟的）雏。,6,570,570a
ᡧᡠᡵᡥᡡᠨ,Surh@n,〔名〕〈动〉▲。,6,570,570a
ᡧᡠᡵᡨᡝᡴᡠ,Surteku,〔名〕（铜锡做的）背式骨。,6,570,570a
ᡧᡠᡵᡨᡠᡴᡠ ᠶᠣᠣ,Surtuku yoo,漏疮。,6,570,570a
ᡧᡠᡵᡩᡝᠪᡠᠮᠪᡳ,Surdebumbi,〔及、不及〕Surdembi 的使动、被动态。,6,570,570a
ᡧᡠᡵᡩᡝᠪᡠᡴᡠ,Surdebuku,〔名〕滑车。,6,570,570a
ᡧᡠᡵᡩᡝᠪᡠᡵᡝ ᡨᠠᡨᠠᡴᡡ,Surdebure tatak@,大水车。,6,570,570a
ᡧᡠᡵᡩᡝᠮᠪᡳ,Surdembi,〔及、不及〕①绕，围绕，环绕： alin i amargi be Surdeme dergi baru eyehebi 环绕山北向东流去。②旋转，转动，回转，打转。③流转，周转，周流，巡回，循环。④（字旁或字头）圈圈儿。⑤盘旋，转悠，串游，周游。,6,570,570a
ᡧᡠᡵᡩᡝᠮᡝ ᠠᡴᡡᠨᠠᠮᡝ ᡧᡠᠸᡝ ᡥᠠᡶᡠᠮᠪᡳ,Surdeme ak@name Suwe hafumbi,周流贯彻。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᠪᠠ ᠨᠠ,Surdeme ba na,幅员。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᠰᡝᠯᡤᡳᠶᡝᠪᡠᠮᠪᡳ,Surdeme selgiyebumbi,流行。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᠰᡝᠯᡤᡳᠶᡝᠪᡠᠮᡝ ᠪᡳᡵᡝᠮᡝ ᠠᡴᡡᠨᠠᠮᠪᡳ,Surdeme selgiyebume bireme ak@nambi,周流磅礴。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡝᠯᡴᡳᠮᡝ ᡥᡡᠯᠠᠮᠪᡳ,Surdeme elkime h@lambi,周麾而呼。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡝᠶᡝᠮᡝ ᡧᡠᠸᡝ ᡥᠠᡶᡠᠨᠠᠮᠪᡳ,Surdeme eyeme Suwe hafunambi,贯通周流。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡠᠨᠴᠠᠮᡝ ᠵᡠᠸᡝᠮᡝ ᡳᠰᡳᠪᡠᠮᠪᡳ,Surdeme uncame juweme isibumbi,循环销运。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡠᡴᡠᠮᠪᡳ,Surdeme ukumbi,环绕。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡤᠠᠮᠠᠮᡝ ᡶᠠᡶᡠᠨ ᠪᡝ ᠣᡳᡥᠣᡵᡳᠯᠠᠮᠪᡳ,Surdeme gamame fafun be oihorilambi,舞文弄法。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡤᡳᠰᡠᡵᡝᠮᠪᡳ,Surdeme gisurembi,游说。,6,570,570c
ᡧᡠᡵᡩᡝᠮᡝ ᡤᡳᠶᠠᡵᡳᡵᡝ ᡨᠣᡴᡨᠣᡥᠣ ᡳᠨᡝᠩᡤᡳ ᡳ ᡩᠣᠯᠣ,Surdeme giyarire toktoho inenggi i dolo,输巡期内。,6,570,570c
ᡧᡠᡵᡩᡝᠮᡝ ᡥᠠᠯᠠᠨᠵᠠᠮᡝ ᡳᡩᡠ ᡩᡝᡩᡠᠮᠪᡳ,Surdeme halanjame idu dedumbi,轮流值班。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡥᠠᠯᡤᡳᠮᠪᡳ,Surdeme halgimbi,围绕，环绕。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡥᠠᠶᠠᠮᠪᡳ,Surdeme hayambi,盘绕，围绕。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡥᠣᡵᡤᡳᠮᡝ ᠨᠠᡴᠠᡵᠠᡴᡡ,Surdeme horgime nakarak@,周旋不舍。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡨᡝᠣᡩᡝᠮᡝ ᠵᡠᠸᡝᠮᡝ ᡳᠰᡳᠪᡠᠮᠪᡳ,Surdeme teodeme juweme isibumbi,轮转剥运。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡨᡠᠸᠠᠮᠪᡳ,Surdeme tuwambi,环视。,6,570,570c
ᡧᡠᡵᡩᡝᠮᡝ ᡨᡠᠸᠠᡵᠠ ᡴᡡᠸᠠᡵᠠᠨ,Surdeme tuwara k@waran,周堂图，选择日期的逆数图。,6,570,570c
ᡧᡠᡵᡩᡝᠮᡝ ᡳᠯᡳᠮᠪᡳ,Surdeme ilimbi,盘据。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡴᡡᠸᠠᡵᠠᠮᡝ ᠠᠪᠠᠯᠠᡵᠠᡴᡡ,Surdeme k@warame abalarak@,不合围。,6,570,570b
ᡧᡠᡵᡩᡝᠮᡝ ᡶᠣᡵᡤᠣᡧᠣᠮᠪᡳ,Surdeme forgoSombi,轮转，周转，循环。,6,570,570c
ᡧᡠᡵᡩᡝᠮᡝ ᡶᠣᡵᡤᠣᡧᠣᠮᡝ ᠨᠠᡵᡥᡡᡧᠠᠮᡝ ᡴᡳᠮᠴᡳᠮᠪᡳ,Surdeme forgoSome narh@Same kimcimbi,反复精详。,6,570,570c
ᡧᡠᡵᡩᡝᠮᡝ ᡶᠣᡵᡤᠣᡧᠣᠮᡝ ᠮᠣᡥᠣᠨ ᠠᡴᡡ,Surdeme forgoSome mohon ak@,循环无穷。,6,570,570c
ᡧᡠᡵᡩᡝᡥᡝ ᠪᠣᠣ,Surdehe boo,回廊。,6,570,570c
ᡧᡠᡵᡩᡝᡥᡝᠨ ᠴᡳᠨᠴᡳᠯᠠᠨ ᡳ ᡠᠰᡳᡥᠠ ᠪᡝ ᠠᠴᠠᠪᡠᡵᡝ ᡩᡠᡵᡠᠩᡤᠠ ᡨᡝᡨᡠᠨ,Surdehen cincilan i usiha be acabure durungga tetun,玑衡抚辰仪。,6,571,571a
ᡧᡠᡵᡩᡝᡥᡝᡳ ᡩᠠᡥᡡᠮᡝ ᡩᡝᡵᡳᠪᡠᠮᠪᡳ,Surdehei dah@me deribumbi,周而复始。,6,570,570c
ᡧᡠᡵᡩᡝᡴᡠ,Surdeku,〔名〕①旋涡。②转轴。③环圈，鹰脚上拴绳的铜铁银制圆圈，或腰带上用的环圈。④水车。⑤水脚役。,6,571,571a
ᡧᡠᡵᡩᡝᡴᡠ ᠮᡠᡴᡝ,Surdeku muke,湍水。,6,571,571a
ᡧᡠᡵᡩᡝᡴᡠ ᠮᡠᡴᡝ ᡧᡠᡵᡩᡝᠮᡝ ᡶᠣᡵᡤᠣᡧᠣᠮᠪᡳ,Surdeku muke Surdeme forgoSombi,湍水潆洄。,6,571,571a
ᡧᡠᡵᡩᡝᡴᡠ ᡨᡠᡵᡤᡝᠨ,Surdeku turgen,湍急。,6,571,571a
ᡧᡠᡵᡩᡝᡵᡝ ᠨᠠᠩᡤᡳᠨ,Surdere nanggin,游廊。,6,570,570c
ᡧᡠᡵᡩᡝᡵᡝ ᡠᠰᡳᡥᠠᡳ ᡶᡠᡴᠵᡳᠩᡤᠠ ᡥᡝᡵᡤᡝᠨ,Surdere usihai fukjingga hergen,转宿篆。,6,570,570c
ᡧᡠᡵᡩᡝᡵᡝ ᡦᡳᠶᠣᠣ ᠪᡳᡨᡥᡝ,Surdere piyoo bithe,串票，清代民间交纳地丁钱粮后，经征官所给之凭票。,6,570,570c
ᡧᡠᡵᡩᡝᡵᡝ ᡧᡠᠰᡳᡥᡝ,Surdere Susihe,转牌。,6,570,570c
ᡧᡠᡵᡩᡝᡵᡝ ᡨᡝᠮᡤᡝᡨᡠ ᠪᡳᡨᡥᡝ,Surdere temgetu bithe,= Surdere piyoo bithe,6,570,570c
ᡧᡠᡵᡩᡝᡵᡝ ᡩᠠᠩᠰᡝ ᠪᠣᠣ,Surdere dangse boo,〈衙〉循还房，隶工部。,6,571,571a
ᡧᡠᡵᡩᡝᡵᡝ ᡩᠠᠩᠰᡝ ᡳ ᠪᠠ,Surdere dangse i ba,〈衙〉循环处，隶户部。,6,570,570c
ᡧᡠᡶᠠ,Sufa,〔名〕①手帕。②哈达。③包头，本旧清语，后改包头为 Sufari。〔及〕Sufambi 的命令式。,6,571,571b
ᡧᡠᡶᠠᠨ,Sufan,〔名〕皱褶，襞褶，皱花。,6,571,571b
ᡧᡠᡶᠠᠨ ᠵᠠᡶᠠᠮᠪᡳ,Sufan jafambi,拿褶。,6,571,571b
ᡧᡠᡶᠠᠨ ᡳᠯᡝᡵᡳ ᡳᠯᡥᠠ,Sufan ileri ilha,〈植〉白橡树花。,6,571,571b
ᡧᡠᡶᠠᠨᠠᠮᠪᡳ,Sufanambi,〔不及〕出褶子，起皱纹。,6,571,571b
ᡧᡠᡶᠠᠩᡤᠠ ᠰᠠᠯᡠ,Sufangga salu,虬髯，连鬓胡。,6,571,571b
ᡧᡠᡶᠠᠮᠪᡳ,Sufambi,〔及〕①凑，攒凑，凑取，凑数。②摊派： irgen i ulin be ergeleme Sufambi 勒敛民财。③叮，咬。④拿褶，即 Sufan jafambi 之意。,6,571,571b
ᡧᡠᡶᠠᠮᡝ ᠪᠠᡳᠮᠪᡳ,Sufame baimbi,求讨布施。,6,571,571c
ᡧᡠᡶᠠᠮᡝ ᡨᠠᡨᠠᠮᡝ ᡤᠠᡳᡥᠠ ᠮᡝᠩᡤᡠᠨ,Sufame tatame gaiha menggun,= Sufame tataha menggun,6,571,571c
ᡧᡠᡶᠠᠮᡝ ᡨᠠᡨᠠᡥᠠ ᠮᡝᠩᡤᡠᠨ,Sufame tataha menggun,朋扣银。,6,571,571c
ᡧᡠᡶᠠᠮᡝ ᡨᠣᠮᡳᠯᠠᠮᠪᡳ,Sufame tomilambi,摊派： hooSan i jergi baitalan de anagan arame geren gaSan de Sufame tomilambi 借称纸张等费摊派各里。,6,571,571c
ᡧᡠᡶᠠᠮᡝ ᡨᡝᠪᡠᡥᡝ ᠮᡝᠩᡤᡠᠨ,Sufame tebuhe menggun,= Sufame tataha menggun,6,571,571c
ᡧᡠᡶᠠᠰᡠ,Sufasu,〔名〕网巾，在帽内以束发用之线织巾。,6,571,571b
ᡧᡠᡶᠠᡥᠠ ᠮᠣᡵᡳᠨ,Sufaha morin,朋马，用朋扣银买的马。,6,571,571c
ᡧᡠᡶᠠᡥᠠ ᠮᡝᠩᡤᡠᠨ,Sufaha menggun,朋银，绿营买马，每月分别从官兵傣饷中按额定数目扣出，谓之朋扣银。,6,571,571b
ᡧᡠᡶᠠᡥᠠ ᠮᡝᠩᡤᡠᠨ ᠪᡝ ᠸᡝᠰᡳᠮᠪᡠᡶᡳ ᠪᡳᠪᡠᠮᠪᡳ,Sufaha menggun be wesimbufi bibumbi,题留朋银。,6,571,571c
ᡧᡠᡶᠠᡥᠠ ᡨᠣᠣᡩᠠᡥᠠ ᠮᡝᠩᡤᡠᠨ,Sufaha toodaha menggun,朋桩银，即朋扣银和赔桩银之一总称。,6,571,571b
ᡧᡠᡶᠠᡨᡠ,Sufatu,〔名〕巾帽。,6,571,571b
ᡧᡠᡶᠠᡵᡳ,Sufari,〔名〕包头，指妇女拢发的头巾，旧作 Sufa。,6,571,571c
ᡧᡠᡶᡳᠨ,Sufin,〔名〕藕粉。,6,571,571c
ᡧᡠ ᡳ ᠨᡳᠶᠠᠯᠮᠠ(ᡩᠠ),Su i niyalma(da),硝石户。,6,560,560c
ᡧᡠ ᡳ ᠪᡝᠯᡥᡝᡴᡠ,Su i belheku,书文房，指纸笔墨砚等物。,6,560,560c
ᡧᡠ ᡳ ᠰᡠᡥᡝᠨ,Su i suhen,释文。,6,560,560c
ᡧᡠ ᡳ ᠰᡠᡳᡥᠣᠨ,Su i suihon,文颖。,6,560,560c
ᡧᡠ ᡳ ᠰᡠᡳᡥᠣᠨ ᡳ ᠪᡳᡨᡥᡝ ᡳᠴᡳᡥᡳᠶᠠᡵᠠ ᡴᡠᡵᡝᠨ,Su i suihon i bithe icihiyara kuren,文颖馆。,6,560,560c
ᡧᡠ ᡳ ᠶᠠᠩᠰᡝ ᠪᠠᠨᠵᡳᡥᠠ,Su i yangse banjiha,斐然成章。,6,560,560c
ᡧᡠ ᡳ ᡝᡵᡩᡝᠮᡠ ᠪᡝ ᠠᠮᠪᡠᠯᠠ ᠰᡝᠯᡤᡳᠶᡝᠮᠪᡳ,Su i erdemu be ambula selgiyembi,文德覃敷。,6,560,560b
ᡧᡠ ᡳ ᡨᠠᠴᡳᠨ ᠠᠮᠪᡠᠯᠠ ᠶᡝᠨᡩᡝᠮᠪᡳ,Su i tacin ambula yendembi,文风丕振。,6,560,560c
ᡧᡠ ᡳ ᡨᡝᠮᡤᡝᡨᡠ,Su i temgetu,图书，指图章。,6,560,560c
ᡧᡠ ᡳ ᡩᠠ,Su i da,藕，又作 Su ilhai da。,6,560,560c
ᡧᡡᠨ ᡥᠠᠨ ᡳ ᡴᠣᠣᠯᡳ ᡳ ᡶᡳᠶᡝᠯᡝᠨ,S@n han i kooli i fiyelen,舜典，见《书经》。,6,572,572c
ᡧᡡᠨ ᡨᡳᠶᠠᠨ ᡶᡠ,S@n tiyan fu,〈地〉顺天府。,6,572,572c
ᡧᡡᠩᡤᡝ,S@ngge,〔名〕（文明的）文。,6,572,572c
ᡧᡡᡵᡤᡝᡴᡠ,S@rgeku,〔名〕桄车，缠线的▲车。,6,572,572c
ᡧᡳ,Si,〔名〕世，封谥等处用语，其 amaga jalan de h@turi tutabuhangge be Si sembi 贻庥奕叶曰世。,6,556,556a
ᡧᡳ ᡤᡳᠶᠠᠨ ᡨᠠᡳᡤᡳᠶᠠᠨ,Si giyan taigiyan,侍监，侍从太监。,6,556,556b
ᡧᡳᠯᡤᡳᠶᠠᠨ,Silgiyan,〔名〕室，室火猪，二十八宿之一，北方玄武七宿中的第六宿。,6,556,556b
ᡧᡳᠯᡤᡳᠶᠠᠨ ᡨᠣᡴᡩᠣᠩᡤᠣ ᡴᡳᡵᡠ,Silgiyan tokdonggo kiru,室宿旗，在幅上绣有室宿像的旗。,6,556,556b
ᡧᡳᡤᡳᠶᠠᠮᠣᠨᡳ,Sigiyamoni,〔名〕释迦牟尼。,6,556,556b
ᡧᡳᡯᡠ,Sidzu,〔名〕世祖。,6,556,556b
ᡧᡳᡯᡠ ᡝᠯᡩᡝᠮᠪᡠᡥᡝ ᡥᡡᠸᠠᠩᡩᡳ,Sidzu eldembuhe h@wangdi,世祖章皇帝。名福临，太宗第九子，崇德三年（一六三八年）正月三十日戎时生于盛京永福宫（今沈阳故宫），母孝庄文皇后。六岁继帝位，由叔父多尔衮任摄政王，十四岁亲政，在位十八年，年号顺治，庙号世祖，谥号章皇帝。顺治十八年正月初七日死于养心殿，享年二十四岁，葬于清东陵之孝陵。,6,556,556b
ᡧᡳᡯᡠᠩ,Sidzung,〔名〕世宗。,6,556,556b
ᡧᡳᡯᡠᠩ ᡨᡝᠮᡤᡝᡨᡠᠯᡝᡥᡝ ᡥᡡᠸᠠᠩᡩᡳ,Sidzung temgetulehe h@wangdi,世宗宪皇帝。名胤禛， 圣祖第四子，康熙十七年（一六七八年）十月三十日寅时生于宫内，母孝恭仁皇后。四十五岁继帝位，在位十三年，年号雍正，庙号世宗，谥号宪皇帝。雍正十三年八月二十三日死于圆明园，享年五十八岁，葬于清西陵之泰陵。,6,556,556b
ᡧᡳᡯᡳ,Sidzi,〔名〕世子。,6,556,556b
